,Corpus,Clean,UniqueClean
22,"  Obtain, join, scrub, explore, model, interpret and synthesize large datasets   BS Degree in related technical fields  Computer Science, Math, Statistics, etc.   Experience with Salesforce business analytics or Einstein Five or more years of experience developing data analysis strategies and leading analytics or business intelligence efforts Five or more years of experience using Java, R, Python, Tableau, SPSS, SQL, Salesforce for data analysis and business intelligence reporting ",obtain join scrub explore model interpret synthesize datasets bs degree technical fields computer science math statistics salesforce business analytics einstein five developing data analysis strategies leading analytics business intelligence efforts five java r python tableau spss sql salesforce data analysis business intelligence reporting,obtain join scrub explore model interpret synthesize datasets bs degree technical fields computer science math statistics salesforce business analytics einstein five developing data analysis strategies leading intelligence efforts java r python tableau spss sql reporting
23," Candidate is required to have at minimum a Bachelors  B. S.   degree in Mathematics, with a focus on Statistics.      ",candidate minimum bachelors b degree mathematics focus statistics,candidate minimum bachelors b degree mathematics focus statistics
24,"Candidate shall have demonstrated at least 7 years of  a  sampling,  b  collecting, computing, and analyzing statistical data, and  c  applying statistical analysis techniques typical to exploratory data analysis.  Candidate shall have demonstrated at least 3 years of advanced statistical analysis techniques  e. g. , HLM, GLM, SEM, Bayesian inferential statistics, econometric forecasting  and experimental design.  Candidate shall possess the necessary skills to write scripts in a statistical programming language  e. g. , Stata, SPSS, SAS, R, Python  to conduct exploratory and advanced statistical analyses.  Candidate shall possess excellent oral and written communication skills with emphasis on complex technical and statistical topics and effectively communicating details with all levels of management.  Candidate shall possess the necessary people skills to identify requirements and deliver results.  All personnel shall have at a minimum an active security clearance of Top Secret, meaning the clearance initially issued or revalidated within the past five years, at the time of the proposal submission and Single Scope Background Investigation.     ",candidate shall demonstrated least sampling b collecting computing analyzing statistical data c applying statistical analysis techniques typical exploratory data analysis candidate shall demonstrated least advanced statistical analysis techniques e g hlm glm sem bayesian inferential statistics econometric forecasting experimental design candidate shall possess necessary write scripts statistical programming language e g stata spss sas r python conduct exploratory advanced statistical analyses candidate shall possess oral written communication emphasis complex technical statistical topics effectively communicating details levels management candidate shall possess necessary people identify deliver results personnel shall minimum active security clearance top secret meaning clearance initially issued revalidated within past five time proposal submission single scope background investigation,candidate shall demonstrated least sampling b collecting computing analyzing statistical data c applying analysis techniques typical exploratory advanced e g hlm glm sem bayesian inferential statistics econometric forecasting experimental design possess necessary write scripts programming language stata spss sas r python conduct analyses oral written communication emphasis complex technical topics effectively communicating details levels management people identify deliver results personnel minimum active security clearance top secret meaning initially issued revalidated within past five time proposal submission single scope background investigation
25,"Maintaining questionnaire designs, multi-mode surveys, adaptive designs, pre-testing survey instruments, or web survey designs.  Using quantitative research methods to write survey specifications, documentation, technical reports, and methodology reports.  Preparing technical reports that summarize research methods, analyses performed and results, as well as reports for senior officials.     Supports the design of an innovative new approach to conducting surveys within the DoD by applying technical expertise in data science/computer science/statistics/optimization techniques to the design of a complex survey sampling and weighting algorithm for the creation of a ""smart"" survey.  The conceptual framework for this effort has been partially developed, but the technical execution will be led and managed by this person.  Serves as a subject matter expert  SME  advisor and leader in planning, organizing, and directing the ""smart survey"" effort, in coordination with other members of the OPA leadership team, OPA government staff, and OPA contractor staff as appropriate.  Provides expert consultation to OPA leadership and research analysts by developing and sharing the appropriate uses and limitations of the newly developed survey technique to inform decisions regarding future survey planning, content, statistical analysis, and reporting of survey results.  Consults on survey administration platforms, survey software tools, sampling and weighting techniques, measurement of constructs, pretesting, designing experiments, analysis techniques, and survey results reporting at varying levels of aggregation  e. g. , unit level, installation level, total Service, total DoD .  Maintains thorough documentation of survey and analysis procedures supporting the new survey approach, ensuring that newly developed practices are reliable, defensible, and replicable.  Facilitates and supports external expert review of newly developed survey procedures.  Provides regular updates as well as formal technical briefings to leadership within OPA and throughout the Department.   Maintaining questionnaire designs, multi-mode surveys, adaptive designs, pre-testing survey instruments, or web survey designs.  Using quantitative research methods to write survey specifications, documentation, technical reports, and methodology reports.  Preparing technical reports that summarize research methods, analyses performed and results, as well as reports for senior officials.   Must be a U. S.  citizen Males born after 12-31-59 must be registered for, or exempt from, Selective Service http //www. sss. gov Resume and supporting documents  See How To Apply  Suitable for Federal employment, determined by a background investigation May be required to successfully complete a probationary period Work Schedule  Fulltime Overtime  Occasionally Tour of Duty  Flexible Recruitment Incentives  Not Authorized Fair Labor Standards Act  FLSA   Exempt Financial Disclosure  Not Required Telework Eligibility  This position is telework eligible This is a TEMPORARY  NTE ONE YEAR appointment.  ",maintaining questionnaire designs multimode surveys adaptive designs pretesting survey instruments web survey designs quantitative research methods write survey specifications documentation technical reports methodology reports preparing technical reports summarize research methods analyses performed results well reports senior officials supports design innovative approach conducting surveys within dod applying technical expertise data sciencecomputer sciencestatisticsoptimization techniques design complex survey sampling weighting algorithm creation smart survey conceptual framework effort partially developed technical execution led managed person serves subject matter expert sme advisor leader planning organizing directing smart survey effort coordination members opa leadership team opa government staff opa contractor staff appropriate provides expert consultation opa leadership research analysts developing sharing appropriate uses limitations newly developed survey technique inform decisions regarding future survey planning content statistical analysis reporting survey results consults survey administration platforms survey software tools sampling weighting techniques measurement constructs pretesting designing experiments analysis techniques survey results reporting varying levels aggregation e g unit level installation level total service total dod maintains thorough documentation survey analysis procedures supporting survey approach ensuring newly developed practices reliable defensible replicable facilitates supports external expert review newly developed survey procedures provides regular updates well formal technical briefings leadership within opa throughout department maintaining questionnaire designs multimode surveys adaptive designs pretesting survey instruments web survey designs quantitative research methods write survey specifications documentation technical reports methodology reports preparing technical reports summarize research methods analyses performed results well reports senior officials must u citizen males born must registered exempt selective service http www sss gov resume supporting documents see apply suitable federal employment determined background investigation may successfully complete probationary period schedule fulltime overtime occasionally tour duty flexible recruitment incentives authorized fair labor standards act flsa exempt financial disclosure telework eligibility position telework eligible temporary nte one year appointment,maintaining questionnaire designs multimode surveys adaptive pretesting survey instruments web quantitative research methods write specifications documentation technical reports methodology preparing summarize analyses performed results well senior officials supports design innovative approach conducting within dod applying expertise data sciencecomputer sciencestatisticsoptimization techniques complex sampling weighting algorithm creation smart conceptual framework effort partially developed execution led managed person serves subject matter expert sme advisor leader planning organizing directing coordination members opa leadership team government staff contractor appropriate provides consultation analysts developing sharing uses limitations newly technique inform decisions regarding future content statistical analysis reporting consults administration platforms software tools measurement constructs designing experiments varying levels aggregation e g unit level installation total service maintains thorough procedures supporting ensuring practices reliable defensible replicable facilitates external review regular updates formal briefings throughout department must u citizen males born registered exempt selective http www sss gov resume documents see apply suitable federal employment determined background investigation may successfully complete probationary period schedule fulltime overtime occasionally tour duty flexible recruitment incentives authorized fair labor standards act flsa financial disclosure telework eligibility position eligible temporary nte one year appointment
26,"     Doctoral degree in a quantitative discipline, such as statistics, biostatistics, applied mathematics, or a related field Expertise in statistical methods such as program evaluation, experimental design, natural language processing, Bayesian inference, hierarchical/multilevel modeling, longitudinal data analysis, quality measurement, and/or predictive modeling Fluency in one or more of the following statistical programming languages  R, Python, Stan, SAS, Stata, and/or Julia Excellent written and oral communication skills, including an ability to translate statistical methods and findings for a non-technical audience Experience contributing to proposals preferred Subject-matter knowledge in the health policy field preferred",doctoral degree quantitative discipline statistics biostatistics applied mathematics expertise statistical methods program evaluation experimental design natural language processing bayesian inference hierarchicalmultilevel modeling longitudinal data analysis measurement andor predictive modeling fluency one following statistical programming languages r python stan sas stata andor julia written oral communication translate statistical methods findings nontechnical audience contributing proposals subjectmatter health policy,doctoral degree quantitative discipline statistics biostatistics applied mathematics expertise statistical methods program evaluation experimental design natural language processing bayesian inference hierarchicalmultilevel modeling longitudinal data analysis measurement andor predictive fluency one following programming languages r python stan sas stata julia written oral communication translate findings nontechnical audience contributing proposals subjectmatter health policy
27,"Advanced degree  M. S.  or Ph. D.   in a biological, biomedical, or computational science field.  Minimum of four  4  yearsâ experience in research, science management, data science, bioinformatics, or other biocomputational fields.   Ability to conduct research work and to disseminate results.  Ability to organize and prioritize assigned workload.  Ability to write research reports and to effectively disseminate outcomes.  Excellent oral, interpersonal and written communication skills.  Ability to operate emerging technologies for cell-based and biochemical assays, instrumentation, and automation utilized at all stages of drug discovery.  Design, analyze and evaluate scientific portfolios on a quantitative or qualitative basis Knowledge of grant application data Review, monitor, and analyze narrative and statistical reports and program data to identify programmatically significant findings.  Interpret findings resulting from studies that are independently developed.  Contribute to development of portfolio analysis tools including the design, testing and implementation of new tools and the improvement of existing tools.  Communicate research results through multiple venues such as internal presentations, newsletter articles, conference presentations, scientific publications, or project reports.  Knowledgeable of bibliometric data, data infrastructure, and data management requirements.  Knowledge of Public Health concepts, epidemiology and Biostatistics and computational biology and informatics.  Foster and conduct investigations of new approaches and methods to enhance existing portfolio analysis techniques.  Inform senior analysts of important changes in portfolio analysis methods, techniques, and theory.  Collaborate and consult with staff in support of portfolio analysis activities.  Interact with program staff, other NIH staff and broad biomedical, knowledge management, and business intelligence communities to collaborate, and exchange knowledge and strategies to achieve the Office's goals of improved scientific portfolio analysis.  Seek outside opinions, when appropriate, and give fair and objective evaluation of ideas Organize and lead meetings about portfolio analysis activities as appropriate.  Develop and update project plans that accurately reflect milestones, and resources for assigned or self initiated projects.  Assist in other analysis tasks as related to scientific coding, categorization, or similar, as requested.   ",advanced degree ph biological biomedical computational science minimum four research science management data science bioinformatics biocomputational fields conduct research disseminate results organize prioritize assigned workload write research reports effectively disseminate outcomes oral interpersonal written communication operate emerging technologies cellbased biochemical assays instrumentation automation utilized stages drug discovery design analyze evaluate scientific portfolios quantitative qualitative basis grant application data review monitor analyze narrative statistical reports program data identify programmatically significant findings interpret findings resulting independently developed contribute development portfolio analysis tools design testing implementation tools improvement existing tools communicate research results multiple venues internal presentations newsletter articles conference presentations scientific publications project reports knowledgeable bibliometric data data infrastructure data management public health concepts epidemiology biostatistics computational biology informatics foster conduct investigations approaches methods enhance existing portfolio analysis techniques inform senior analysts important changes portfolio analysis methods techniques theory collaborate consult staff support portfolio analysis activities interact program staff nih staff broad biomedical management business intelligence communities collaborate exchange strategies achieve offices goals improved scientific portfolio analysis seek outside opinions appropriate give fair objective evaluation ideas organize lead meetings portfolio analysis activities appropriate develop update project plans accurately reflect milestones resources assigned self initiated projects assist analysis tasks scientific coding categorization similar requested,advanced degree ph biological biomedical computational science minimum four research management data bioinformatics biocomputational fields conduct disseminate results organize prioritize assigned workload write reports effectively outcomes oral interpersonal written communication operate emerging technologies cellbased biochemical assays instrumentation automation utilized stages drug discovery design analyze evaluate scientific portfolios quantitative qualitative basis grant application review monitor narrative statistical program identify programmatically significant findings interpret resulting independently developed contribute development portfolio analysis tools testing implementation improvement existing communicate multiple venues internal presentations newsletter articles conference publications project knowledgeable bibliometric infrastructure public health concepts epidemiology biostatistics biology informatics foster investigations approaches methods enhance techniques inform senior analysts important changes theory collaborate consult staff support activities interact nih broad business intelligence communities exchange strategies achieve offices goals improved seek outside opinions appropriate give fair objective evaluation ideas lead meetings develop update plans accurately reflect milestones resources self initiated projects assist tasks coding categorization similar requested
28," MS or Ph. D.  Statistics, Biostatistics, or Mathematics  containing a substantial statistical component  plus 1. 5 to 3 years with a statistical role for Senior Statistician Level and preferably in pharma/healthcare or other relevant area Knowledge of the technical and regulatory requirements related to the role and able to guide others on these Experience in drug development, study design, and data analysis and interpretation Excellent communication skills and ability to build strong relationships Excellent collaboration skills required â the energy to work across global & functional boundaries, both internally and externally Project management skills Ability to apply statistical expertise to complex problems, problem solving and quality focus    ",ms ph statistics biostatistics mathematics containing substantial statistical component plus statistical role senior statistician level preferably pharmahealthcare relevant area technical regulatory role able guide others drug development study design data analysis interpretation communication build relationships collaboration energy across global functional boundaries internally externally project management apply statistical expertise complex problems problem solving focus,ms ph statistics biostatistics mathematics containing substantial statistical component plus role senior statistician level preferably pharmahealthcare relevant area technical regulatory able guide others drug development study design data analysis interpretation communication build relationships collaboration energy across global functional boundaries internally externally project management apply expertise complex problems problem solving focus
29, B. S.  in applied mathematics/statistics with 12 years of experience or M.  S with 10 years of experience.    Perform complex statistical and mathematical analysis in support of CSR peer review process Provide artificial intelligence and data analytics support to NIH Assisted Referral Tool  ART  Develop a systemic classification system to characterize the science reviewed in NIH SRGs and SEPs Provide continued development of a platform that supports continuous evolution for increased accuracy and robustness of the recommendation.  Develop and Standardized SQL scripts Develop a robust data validation methodology Curated dataset for analyses and upgrade Establish deviation standard and upgrade the scripts for accuracy Analyze variance and upgrade the software  B. S.  in applied mathematics/statistics with 12 years of experience or M.  S with 10 years of experience.  ,b applied mathematicsstatistics perform complex statistical mathematical analysis support csr peer review process artificial intelligence data analytics support nih assisted referral tool art develop systemic classification characterize science reviewed nih srgs seps continued development platform supports continuous evolution increased accuracy robustness recommendation develop standardized sql scripts develop robust data validation methodology curated dataset analyses upgrade establish deviation standard upgrade scripts accuracy analyze variance upgrade software b applied mathematicsstatistics,b applied mathematicsstatistics perform complex statistical mathematical analysis support csr peer review process artificial intelligence data analytics nih assisted referral tool art develop systemic classification characterize science reviewed srgs seps continued development platform supports continuous evolution increased accuracy robustness recommendation standardized sql scripts robust validation methodology curated dataset analyses upgrade establish deviation standard analyze variance software
30,"Master's degree in Statistics, Psychology, or a related Social Science field is required.  One year of relevant experience with statistical analyses and packages  e. g.  SAS, SPSS, R  and Microsoft Office components  e. g.  EXCEL, Word, PowerPoint  preferably in research setting.  Experience in an academic medical setting is preferred.   Design and carry out statistical analysis Collaborate closely with outside investigators as needed to complete publications etc.  Document analyses and constructs used in analysis.  Participate in the preparation of manuscripts and research reports and presentations from data generated by these studies.  Write new programs for data analysis and conduct new data analysis as needed.   ",masters degree statistics psychology social science one year relevant statistical analyses packages e g sas spss r microsoft office components e g excel word powerpoint preferably research setting academic medical setting design carry statistical analysis collaborate closely outside investigators needed complete publications document analyses constructs used analysis participate preparation manuscripts research reports presentations data generated write programs data analysis conduct data analysis needed,masters degree statistics psychology social science one year relevant statistical analyses packages e g sas spss r microsoft office components excel word powerpoint preferably research setting academic medical design carry analysis collaborate closely outside investigators needed complete publications document constructs used participate preparation manuscripts reports presentations data generated write programs conduct
31," Experience working in a collaborative data-driven environment.  Previous manufacturing experience.  Experience authoring customer recommendations.    Advanced knowledge of statistical skills including, but not limited to, data collection and data mining, linear/nonlinear regression, ANOVA models, parametric/nonparametric techniques, experimental design, and quality control.  Experience in the development of reports and presentation of results through tables and charts, and interpretation of results.  Ability to effectively use statistical programs including SAS, Minitab, R, NCSS and @Risk Strong skills with Microsoft Office  MS Word, MS Excel .  Proficient written and communication skills.  Strong interpersonal skills and attention to detail.  Ability to work individually and with a team.  ",collaborative datadriven previous manufacturing authoring customer recommendations advanced statistical limited data collection data mining linearnonlinear regression anova models parametricnonparametric techniques experimental design control development reports presentation results tables charts interpretation results effectively use statistical programs sas minitab r ncss risk microsoft office ms word ms excel proficient written communication interpersonal attention detail individually team,collaborative datadriven previous manufacturing authoring customer recommendations advanced statistical limited data collection mining linearnonlinear regression anova models parametricnonparametric techniques experimental design control development reports presentation results tables charts interpretation effectively use programs sas minitab r ncss risk microsoft office ms word excel proficient written communication interpersonal attention detail individually team
32,"  Excellent knowledge of statistical theory including experimental design, categorical data analysis, analysis of variance  covariance , survival analysis, and non-parametric methods.  Effective written and verbal communication skills.  Ability to apply knowledge of basic statistical design, analysis, and programming techniques utilized in clinical research and to effectively communicate statistical concepts.  Displays willingness to work with others and assist with projects and business unit initiatives as necessary to meet the needs of the business   ",statistical theory experimental design categorical data analysis analysis variance covariance survival analysis nonparametric methods effective written verbal communication apply basic statistical design analysis programming techniques utilized clinical research effectively communicate statistical concepts displays willingness others assist projects business unit initiatives necessary meet needs business,statistical theory experimental design categorical data analysis variance covariance survival nonparametric methods effective written verbal communication apply basic programming techniques utilized clinical research effectively communicate concepts displays willingness others assist projects business unit initiatives necessary meet needs
33,"  Provide scientific/statistical insight in addressing questions from clients and propose novel solutions to technical issues Interact with relevant stakeholders to ensure that appropriate statistical methods are adequately and consistently applied in all scientific and regulatory documents, presentations, and publications Oversee design and execution of statistical methods  SAP , statistical analyses, and results  e. g. , summary sections for clinical study reports  CSR   Review and approve key results and statistical conclusions.  Provide guidance to the clinical and regulatory teams regarding conclusions and inferences from the data package.  Can oversee statistical deliverables such as they are consistently compliant, in timing and quality, with SOPs and departmental standards.  Performs senior-level reviews and is responsible for the datasets and outputs of a project.  Ensures consistency with the SAP and reviews for correctness and quality.  Responsible for the statistical considerations in FDA submissions for Integrated Summary of Safety  ISS  and Integrated Summary of Efficacy  ISE , including but not limited to ISS/ISE SAP, data integration plan and oversight of all integrated analyses.  Provides high level of support to the programmers and medical writers on all statistical matters according to client requirements.  Prepares and reviews statistical methods and results sections for the clinical study report  CSR  with in-house medical writers.  Provides support to Data Safety Monitoring Boards  DSMB  by preparing and presenting output as the unblinded statistician.  Generates sample size calculations appropriate for the primary endpoint and based on input from the protocol.  Generates and reviews randomization schedules per the protocol and randomization specifications.  Works with the project management group to ensure timelines are appropriate given the scope of the project.  Is familiar with and stays current with the latest industry practices and updated regulatory guidelines.  Communicates competently and independently with client to coordinate the statistical and programming considerations of the project.  Demonstrates strong understanding of ICH guidelines, as applicable to statistics.    PhD in statistics with a minimum of 5 years of experience or MS in statistics or related field with 12 years of experience preferred.  Strong knowledge of study designs and statistical analysis methods  e. g. , generalized linear and nonlinear models for correlated data, survival analysis, general imputation methods, multiplicity testing .  Experience with writing statistical sections of protocols.  Experience with statistical methodologies and software for adaptive designs.  Excellent mathematical and problem-solving skills.  Hands-on experience as lead statistician or senior oversight for at least 2 NDA submissions  both ISS and ISE .  Ability to coordinate the analytical aspects of multiple projects at the same time.  Good interpersonal, oral, and written communication skills.  Self-motivated, hardworking, dependable, and positive team-oriented personality.  Knowledge of and experience with SAS.  ",scientificstatistical insight addressing questions clients propose novel solutions technical issues interact relevant stakeholders appropriate statistical methods adequately consistently applied scientific regulatory documents presentations publications oversee design execution statistical methods sap statistical analyses results e g summary sections clinical study reports csr review approve key results statistical conclusions guidance clinical regulatory teams regarding conclusions inferences data package oversee statistical deliverables consistently compliant timing sops departmental standards performs seniorlevel reviews responsible datasets outputs project ensures consistency sap reviews correctness responsible statistical considerations fda submissions integrated summary safety iss integrated summary efficacy ise limited issise sap data integration plan oversight integrated analyses provides level support programmers medical writers statistical matters according client prepares reviews statistical methods results sections clinical study report csr inhouse medical writers provides support data safety monitoring boards dsmb preparing presenting output unblinded statistician generates sample size calculations appropriate primary endpoint based input protocol generates reviews randomization schedules per protocol randomization specifications works project management group timelines appropriate given scope project familiar stays current latest industry practices updated regulatory guidelines communicates competently independently client coordinate statistical programming considerations project demonstrates understanding ich guidelines applicable statistics phd statistics minimum ms statistics study designs statistical analysis methods e g generalized linear nonlinear models correlated data survival analysis general imputation methods multiplicity testing writing statistical sections protocols statistical methodologies software adaptive designs mathematical problemsolving handson lead statistician senior oversight least nda submissions iss ise coordinate analytical aspects multiple projects time good interpersonal oral written communication selfmotivated hardworking dependable positive teamoriented personality sas,scientificstatistical insight addressing questions clients propose novel solutions technical issues interact relevant stakeholders appropriate statistical methods adequately consistently applied scientific regulatory documents presentations publications oversee design execution sap analyses results e g summary sections clinical study reports csr review approve key conclusions guidance teams regarding inferences data package deliverables compliant timing sops departmental standards performs seniorlevel reviews responsible datasets outputs project ensures consistency correctness considerations fda submissions integrated safety iss efficacy ise limited issise integration plan oversight provides level support programmers medical writers matters according client prepares report inhouse monitoring boards dsmb preparing presenting output unblinded statistician generates sample size calculations primary endpoint based input protocol randomization schedules per specifications works management group timelines given scope familiar stays current latest industry practices updated guidelines communicates competently independently coordinate programming demonstrates understanding ich applicable statistics phd minimum ms designs analysis generalized linear nonlinear models correlated survival general imputation multiplicity testing writing protocols methodologies software adaptive mathematical problemsolving handson lead senior least nda analytical aspects multiple projects time good interpersonal oral written communication selfmotivated hardworking dependable positive teamoriented personality sas
34,"PhD with at least 5 years or MS with at least 8 years of experience required in related discipline or in the pharmaceutical industry/CRO environment. Demonstrated excellence in statistical skills across multiple areas of pharmaceutical biostatistics, together with broad understanding and experience of the clinical development process. Strong ability to work in a dynamic environment where multi-tasking and changing priorities exist. Experience with CRO oversight and FDA submission preferred. Excellent technical writing and verbal communication skills. Strong teamwork ability/commitment and individual initiative. Strong organizational skills with ability to effectively manage multiple studies. Excellent programming skills in SAS.     ",phd least ms least discipline pharmaceutical industrycro demonstrated excellence statistical across multiple areas pharmaceutical biostatistics together broad understanding clinical development process dynamic multitasking changing priorities exist cro oversight fda submission technical writing verbal communication teamwork abilitycommitment individual initiative organizational effectively manage multiple programming sas,phd least ms discipline pharmaceutical industrycro demonstrated excellence statistical across multiple areas biostatistics together broad understanding clinical development process dynamic multitasking changing priorities exist cro oversight fda submission technical writing verbal communication teamwork abilitycommitment individual initiative organizational effectively manage programming sas
35," VRA 30% or more disabled Persons with Disabilities CTAP ICTAP   Plan, research, and implement the full scope of investigative projects requiring application of statistical theory.  Adapt a variety of methods and develop new procedures to statistical projects.  Analyze findings, evaluate statistical limitations of data, and specify the range of logically possible explanations.  Plan procedures for collecting and tabulating data, recommend new or improved methods, and present findings.    VRA 30% or more disabled Persons with Disabilities CTAP ICTAP  U. S.  citizen.  Suitable for Federal employment.  Registered for Selective Service, if applicable.   www. sss. gov  You may be required to complete a financial disclosure  OGE-450 .  Time-in-grade requirements must be met by the announcement closing date.  ",vra disabled persons disabilities ctap ictap plan research implement full scope investigative projects requiring application statistical theory adapt variety methods develop procedures statistical projects analyze findings evaluate statistical limitations data specify range logically possible explanations plan procedures collecting tabulating data recommend improved methods present findings vra disabled persons disabilities ctap ictap u citizen suitable federal employment registered selective service applicable www sss gov may complete financial disclosure oge timeingrade must met announcement closing date,vra disabled persons disabilities ctap ictap plan research implement full scope investigative projects requiring application statistical theory adapt variety methods develop procedures analyze findings evaluate limitations data specify range logically possible explanations collecting tabulating recommend improved present u citizen suitable federal employment registered selective service applicable www sss gov may complete financial disclosure oge timeingrade must met announcement closing date
36,"PhD in statistics or one of the quantitative social sciences 5+ years of experience doing hands-on, statistics-intensive work Solid experience working in a consulting statistician capacity  ideating with clients, manifesting good communication skills, balancing multiple projects Broad, solid knowledge of statistics with depth in one or more areas such as survey design/analysis, econometrics, or causal inference Flair for Exploratory Data Analysis Knowledge of core machine learning methods Ability and eagerness to keep abreast of data-intensive developments in such fields as text analysis, social network analysis, Computational Social Science  To apply Apply with a letter explaining why you are interested in this role and expanding upon your qualifications.  Please include a full CV and two writing samples, ideally sole- or first-authored.  One sample should be shorter  i. e. , <1000 words  and one longer  i. e. , >2000 words .   Participates in discussions of research agendas of other R&I centers; help ideate project ideas Help articulate the art of the possible; translate high-level research goals into the design of analytical projects Help establish timelines; assist in the management of the data science groupâs portfolio of projects Peer review and help ensure the scientific quality and business relevance of the teamâs work products Review team membersâ code as appropriate Coach analysts in how to effectively communicate the results of their work in written and visual form Help mentor junior data scientists; help them cultivate analytical and statistical skills Serve as one of the groupâs senior âsounding boardsâ, helping think through business, conceptual, and technical issues Assist the team leader triage or refine project ideas based on feasibility, resource requirements, generalizability, relevance, etc Suggest refinements of requests from other R&I leaders Monitor project work for quality assurance and call attention to coding or methodological issues Ensure that analytical results are being appropriately interpreted, communicated, and documented Coach non-data science R&I members on the âart of the possibleâ to address their âproblem statementâ and derive insights Help foster a culture of creativity & experimentation  Qualifications and Work Experience  ",phd statistics one quantitative social sciences handson statisticsintensive solid consulting statistician capacity ideating clients manifesting good communication balancing multiple projects broad solid statistics depth one areas survey designanalysis econometrics causal inference flair exploratory data analysis core machine methods eagerness keep abreast dataintensive developments fields text analysis social network analysis computational social science apply apply letter explaining interested role expanding upon qualifications please include full cv two writing samples ideally sole firstauthored one sample shorter e words one longer e words participates discussions research agendas ri centers help ideate project ideas help articulate art possible translate highlevel research goals design analytical projects help establish timelines assist management data science groups portfolio projects peer review help scientific business relevance teams products review team members code appropriate coach analysts effectively communicate results written visual form help mentor junior data scientists help cultivate analytical statistical serve one groups senior sounding boards helping think business conceptual technical issues assist team leader triage refine project ideas based feasibility resource generalizability relevance suggest refinements requests ri leaders monitor project assurance call attention coding methodological issues analytical results appropriately interpreted communicated documented coach nondata science ri members art possible address problem statement derive insights help foster culture creativity experimentation qualifications,phd statistics one quantitative social sciences handson statisticsintensive solid consulting statistician capacity ideating clients manifesting good communication balancing multiple projects broad depth areas survey designanalysis econometrics causal inference flair exploratory data analysis core machine methods eagerness keep abreast dataintensive developments fields text network computational science apply letter explaining interested role expanding upon qualifications please include full cv two writing samples ideally sole firstauthored sample shorter e words longer participates discussions research agendas ri centers help ideate project ideas articulate art possible translate highlevel goals design analytical establish timelines assist management groups portfolio peer review scientific business relevance teams products team members code appropriate coach analysts effectively communicate results written visual form mentor junior scientists cultivate statistical serve senior sounding boards helping think conceptual technical issues leader triage refine based feasibility resource generalizability suggest refinements requests leaders monitor assurance call attention coding methodological appropriately interpreted communicated documented nondata address problem statement derive insights foster culture creativity experimentation
37,"     3+ years work experience as a Data Scientist PhD in statistics, applied math, or related field Extensive experience with Bayesian hierarchical modeling, Log-Linear modeling and related statistical methodologies Experience with large and diverse datasets, including data exploration and feature engineering Extensive experience with Python and/or R Experience developing code that is leveraged by a wider team and/or contributing to a collaborative code base Experience designing scientific studies and quantitatively characterizing and sharing their results Strong communicator with excellent ability to work in a team environment Experience working with medical data",data scientist phd statistics applied math extensive bayesian hierarchical modeling loglinear modeling statistical methodologies diverse datasets data exploration feature engineering extensive python andor r developing code leveraged wider team andor contributing collaborative code base designing scientific quantitatively characterizing sharing results communicator team medical data,data scientist phd statistics applied math extensive bayesian hierarchical modeling loglinear statistical methodologies diverse datasets exploration feature engineering python andor r developing code leveraged wider team contributing collaborative base designing scientific quantitatively characterizing sharing results communicator medical
