,Corpus,Clean,UniqueClean
167,"  B. S.  in Computer Science, Software Engineering, or an equivalent discipline 1-2 years of object-oriented experience  C++ or Java  in a commercial application or commercial service environment.  Multi-threaded applications Regular Expressions/text stream pattern matching At least one of  HTTP Protocol, File parsing, Relational database/SQL Test Driven Development Windows desktop environment Strong communication skills Ability to work independently or collaboratively with a team.  Experience with any of the following is a plus  Financial  Investment  terminology and concepts Tomcat/servlets Web presentation technologies Web services Natural language processing Experience working with, and optionally contributing to open-source projects   B. S.  in Computer Science, Software Engineering, or an equivalent discipline 1-2 years of object-oriented experience  C++ or Java  in a commercial application or commercial service environment.  Multi-threaded applications Regular Expressions/text stream pattern matching At least one of  HTTP Protocol, File parsing, Relational database/SQL Test Driven Development Windows desktop environment Strong communication skills Ability to work independently or collaboratively with a team.  Experience with any of the following is a plus  Financial  Investment  terminology and concepts Tomcat/servlets Web presentation technologies Web services Natural language processing Experience working with, and optionally contributing to open-source projects ",b computer science software engineering discipline objectoriented c java commercial application commercial service multithreaded applications regular expressionstext stream pattern matching least one http protocol file parsing relational databasesql test driven development windows desktop communication independently collaboratively team following plus financial investment terminology concepts tomcatservlets web presentation technologies web services natural language processing optionally contributing opensource projects b computer science software engineering discipline objectoriented c java commercial application commercial service multithreaded applications regular expressionstext stream pattern matching least one http protocol file parsing relational databasesql test driven development windows desktop communication independently collaboratively team following plus financial investment terminology concepts tomcatservlets web presentation technologies web services natural language processing optionally contributing opensource projects,b computer science software engineering discipline objectoriented c java commercial application service multithreaded applications regular expressionstext stream pattern matching least one http protocol file parsing relational databasesql test driven development windows desktop communication independently collaboratively team following plus financial investment terminology concepts tomcatservlets web presentation technologies services natural language processing optionally contributing opensource projects
168,"BS/BA degree or equivalent experience.  3+ years of software development experience in Java, C  and/or Python with a background in security engineering Experience working with Amazon Web Services such as Simple Storage Service  S3 , DynamoDB and Lambda Experience working with relational and/or NoSQL databases.  Working knowledge of PHP, CSS, HTML, JavaScript and AngularJS Understanding of integration with third party APIs  Webservices, JSON, REST, XML etc.   preferred.  Experience with Git or similar source code management tools.  Experience in the Security Development Lifecycle and execution of key development actions like static source code analysis, penetration testing and threat modeling.  Understanding of networking  ports/protocols , firewalls, load balancers and IPS is a plus.  Ability to articulate technology concepts to a broad range of technical and non-technical staff, including senior business leaders Possess a high degree of initiative, motivation, curiosity and problem-solving skills.  Must be able to understand and solve problems that involve trade-offs between security, cost containment and timeliness of service.  Expertise in Agile and can work with at least one of the common frameworks  Design, develop, implement, test and deploy software solutions in support of the firmâs malware analysis platform roadmap Develop, implement, and execute standard procedures for the administration, content management, change management, version/patch management, and lifecycle management of the firmâs malware analysis platform Contribute on technical inputs to management during proof-of-concept reviews for new security products Provide technical guidance to the Security Operations Center, Attack Analysis and/or the lines of businesses during investigations or incident response Enhancement of malware analysis capabilities which include automation of processes and procedures.   ",bsba degree software development java c andor python background security engineering amazon web services simple storage service dynamodb lambda relational andor nosql databases php css html javascript angularjs understanding integration third party apis webservices json rest xml git similar source code management tools security development lifecycle execution key development actions like static source code analysis penetration testing threat modeling understanding networking portsprotocols firewalls load balancers ips plus articulate technology concepts broad range technical nontechnical staff senior business leaders possess degree initiative motivation curiosity problemsolving must able understand solve problems involve tradeoffs security cost containment timeliness service expertise agile least one common frameworks design develop implement test deploy software solutions support firms malware analysis platform roadmap develop implement execute standard procedures administration content management change management versionpatch management lifecycle management firms malware analysis platform contribute technical inputs management proofofconcept reviews security products technical guidance security operations center attack analysis andor lines businesses investigations incident response enhancement malware analysis capabilities include automation processes procedures,bsba degree software development java c andor python background security engineering amazon web services simple storage service dynamodb lambda relational nosql databases php css html javascript angularjs understanding integration third party apis webservices json rest xml git similar source code management tools lifecycle execution key actions like static analysis penetration testing threat modeling networking portsprotocols firewalls load balancers ips plus articulate technology concepts broad range technical nontechnical staff senior business leaders possess initiative motivation curiosity problemsolving must able understand solve problems involve tradeoffs cost containment timeliness expertise agile least one common frameworks design develop implement test deploy solutions support firms malware platform roadmap execute standard procedures administration content change versionpatch contribute inputs proofofconcept reviews products guidance operations center attack lines businesses investigations incident response enhancement capabilities include automation processes
169,"  Languages/Tools.  PHP, Javascript  jQuery, Angular, React , MySQL, Git, and experience with RESTful APIs.  OOP/ORM.  In particular, experience with the Laravel framework and the eloquent ORM.  Test-Driven Development.  Experience in writing unit tests, including making assertions and writing for edge cases.  Advanced SQL.  The ability to write complex queries that answer business questions, outputting data sets consumable by non-technical users.   Special Projects.  One day it might be adding advanced sorting methods to our monolith.  The next could be new functionality for an internal tool.  Either way, youâll get to dive in, flex those full-stack muscles and produce high-quality, tested and maintainable software.  Bug squashing.  Youâll be the one looking for root cause and fixing the bugs that canât wait until our offshore team starts their day.  API integration work.  We work with a number of tools that offer external APIs.  Youâll be doing some open-ended testing to help us make the most of different silos of data.  Documentation.  Youâll be counted on to proactively add documentation to help others, both stateside and offshore.    Must be Denver-based.  Remote candidates will not be considered.  1+ years of full-stack experience as part of an Agile team â Scrum or Kanban.  Experience working with RESTful APIs - bonus points for having designed them.  Experience in any facet of the cannabis industry would be valuable, but not required. ",languagestools php javascript jquery angular react mysql git restful apis ooporm particular laravel framework eloquent orm testdriven development writing unit tests making assertions writing edge cases advanced sql write complex queries answer business questions outputting data sets consumable nontechnical users special projects one day might adding advanced sorting methods monolith next could functionality internal tool either way youll get dive flex fullstack muscles produce highquality tested maintainable software bug squashing youll one looking root cause fixing bugs cant wait offshore team starts day api integration number tools offer external apis youll openended testing help us make different silos data documentation youll counted proactively add documentation help others stateside offshore must denverbased remote candidates considered fullstack part agile team scrum kanban restful apis bonus points designed facet cannabis industry would valuable,languagestools php javascript jquery angular react mysql git restful apis ooporm particular laravel framework eloquent orm testdriven development writing unit tests making assertions edge cases advanced sql write complex queries answer business questions outputting data sets consumable nontechnical users special projects one day might adding sorting methods monolith next could functionality internal tool either way youll get dive flex fullstack muscles produce highquality tested maintainable software bug squashing looking root cause fixing bugs cant wait offshore team starts api integration number tools offer external openended testing help us make different silos documentation counted proactively add others stateside must denverbased remote candidates considered part agile scrum kanban bonus points designed facet cannabis industry would valuable
170,"     Proficiency in C++ Experience with multi-threaded programming Good knowledge of Linux and Linux tools Any scripting language  bash, tcsh, etc  and or perl/python BS in Computer Science or equivalent ",proficiency c multithreaded programming good linux linux tools scripting language bash tcsh perlpython bs computer science,proficiency c multithreaded programming good linux tools scripting language bash tcsh perlpython bs computer science
171, Software design and development Unit and system testing as needed  Software design and development Unit and system testing as needed   Software design and development Unit and system testing as needed ,software design development unit testing needed software design development unit testing needed software design development unit testing needed,software design development unit testing needed
172," Bachelorâs Degree in Computer Science or equivalent technical Degree; or equivalent combination of education and experience Familiar with . NET Framework, C  or similar technologies Some knowledge of web technologies such as JavaScript, CSS, HTML, Ajax, JQuery, and Bootstrap Some knowledge of client-side framework  VUE. js, AngularJS or similar technologies  Some knowledge of ASP. NET  Forms & MVC , Web API/WCF, Entity Framework or similar technologies Ability to write basic SQL queries Understanding of service oriented architecture 2 years experience preferred Good OO knowledge    Maintain existing code and operational support of existing software solutions Isolate and diagnose the root cause of issues in the software solutions Works under the guidance of more experienced software engineers on complex tasks to gain experience, understanding and the expertise necessary to complete assigned tasks Follow best practices for software engineering in a SaaS environment Development of tools to increase efficiency in the support capacity Write SQL queries, stored procedures, triggers and make minor updates to the database schema  ",bachelors degree computer science technical degree combination education familiar net framework c similar technologies web technologies javascript css html ajax jquery bootstrap clientside framework vue js angularjs similar technologies asp net forms mvc web apiwcf entity framework similar technologies write basic sql queries understanding service oriented architecture good oo maintain existing code operational support existing software solutions isolate diagnose root cause issues software solutions works guidance experienced software engineers complex tasks gain understanding expertise necessary complete assigned tasks follow best practices software engineering saas development tools increase efficiency support capacity write sql queries stored procedures triggers make minor updates database schema,bachelors degree computer science technical combination education familiar net framework c similar technologies web javascript css html ajax jquery bootstrap clientside vue js angularjs asp forms mvc apiwcf entity write basic sql queries understanding service oriented architecture good oo maintain existing code operational support software solutions isolate diagnose root cause issues works guidance experienced engineers complex tasks gain expertise necessary complete assigned follow best practices engineering saas development tools increase efficiency capacity stored procedures triggers make minor updates database schema
173,"     You are an experienced software engineering generalist who cares deeply about code quality, maintainability and the end product.  You have a deep knowledge of web technologies and large scale web application architecture Strong background in computer science  4+ years of experience  You take a thoughtful approach to decision making; knowing when to move fast and when to do things right.  Youâre excited about the problems weâre solving.  ",experienced software engineering generalist cares deeply code maintainability end product deep web technologies scale web application architecture background computer science take thoughtful approach decision making knowing move fast things right youre excited problems solving,experienced software engineering generalist cares deeply code maintainability end product deep web technologies scale application architecture background computer science take thoughtful approach decision making knowing move fast things right youre excited problems solving
174,"  BS/MS in Computer Science or related discipline Java, React Native, Cloud Repositories C , PHP, JavaScript, CSS, JQuery, AWS, Azure, Python, REST API, HTML Junit, TestNG, Selenium, Cucumber, JMeter BS/MS in Computer Science or related discipline Background in one or more of the following areas  deep learning, machine learning, computer vision, image processing, natural language processing Experience with at least one ML framework, such as Tensorflow, Keras, Torch, Caffe Good communication skills, quick learner and ability to work under pressure Team player with ability to establish close working relationships with other teams Strong logical, analytical and problem-solving skills Strong troubleshooting and root cause analysis abilities Passion for software test and quality assurance Excellent verbal and written communication skills Ability to work in and execute tests within a Windows, Unix/Linux environment   ",bsms computer science discipline java react native cloud repositories c php javascript css jquery aws azure python rest api html junit testng selenium cucumber jmeter bsms computer science discipline background one following areas deep machine computer vision image processing natural language processing least one ml framework tensorflow keras torch caffe good communication quick learner pressure team player establish close relationships teams logical analytical problemsolving troubleshooting root cause analysis abilities passion software test assurance verbal written communication execute tests within windows unixlinux,bsms computer science discipline java react native cloud repositories c php javascript css jquery aws azure python rest api html junit testng selenium cucumber jmeter background one following areas deep machine vision image processing natural language least ml framework tensorflow keras torch caffe good communication quick learner pressure team player establish close relationships teams logical analytical problemsolving troubleshooting root cause analysis abilities passion software test assurance verbal written execute tests within windows unixlinux
175,"  Java full stack, Spring framework, SQL databases, REST and SOAP web services and microservice models, Docker, Git.  Good understanding of front-end HTML5, CSS, JavaScript, JQuery, Angular, AJAX, JSON.  Relevant development experience is preferred.  Team-player  Perform all phases of software engineering including requirements analysis, application design code development, and testing Troubleshoot production support issues post-deployment and come up with solutions as required Prioritize support and strategic priorities into daily actionable plans for the team Design and implement performance and operational enhancements Participate in an Agile/Scrum methodology to deliver high-quality software releases Develop, support and document technical designs for application development.  Conduct design and code reviews to ensure code developed meets coding best practices guidelines, unit testing, security, and scalability and maintainability guidelines Open problem tickets when code issues are identified and work with the Dev team to define requirements for the fix Working with the offshore teams to determine root cause and develop and test workarounds Providing knowledge transfer that may help the offshore to understand the issue/root cause whenever possible Strong communication skills along with the ability to work in a highly collaborative environment.  Participate in efforts to continually improve team processes.  Help with other projects, as needed  ",java full stack spring framework sql databases rest soap web services microservice models docker git good understanding frontend html css javascript jquery angular ajax json relevant development teamplayer perform phases software engineering analysis application design code development testing troubleshoot production support issues postdeployment come solutions prioritize support strategic priorities daily actionable plans team design implement performance operational enhancements participate agilescrum methodology deliver highquality software releases develop support document technical designs application development conduct design code reviews code developed meets coding best practices guidelines unit testing security scalability maintainability guidelines open problem tickets code issues identified dev team define fix offshore teams determine root cause develop test workarounds providing transfer may help offshore understand issueroot cause whenever possible communication along highly collaborative participate efforts continually improve team processes help projects needed,java full stack spring framework sql databases rest soap web services microservice models docker git good understanding frontend html css javascript jquery angular ajax json relevant development teamplayer perform phases software engineering analysis application design code testing troubleshoot production support issues postdeployment come solutions prioritize strategic priorities daily actionable plans team implement performance operational enhancements participate agilescrum methodology deliver highquality releases develop document technical designs conduct reviews developed meets coding best practices guidelines unit security scalability maintainability open problem tickets identified dev define fix offshore teams determine root cause test workarounds providing transfer may help understand issueroot whenever possible communication along highly collaborative efforts continually improve processes projects needed
176,"    A Bachelorâs degree or higher 3+ years of web development experience In-depth knowledge and experience with JavaScript  ES6  2-3 years of experience with React, Redux, Express Familiarity with front-end build tools, e. g.  Gulp, NPM and Webpack Understanding of AWS technologies like S3, SQS and EC2 Excellent problem-solving, design, development, and debugging skills Technical Leadership  the ability to inspire and mentor your teammates to deliver quality software solutions Interest in mapping technologies  Experience with ArcGIS API for JavaScript a plus Must be legally eligible to work in the United States, we cannot sponsor H1B Visas ",bachelors degree higher web development indepth javascript es react redux express familiarity frontend build tools e g gulp npm webpack understanding aws technologies like sqs ec problemsolving design development debugging technical leadership inspire mentor teammates deliver software solutions interest mapping technologies arcgis api javascript plus must legally eligible united states cannot sponsor hb visas,bachelors degree higher web development indepth javascript es react redux express familiarity frontend build tools e g gulp npm webpack understanding aws technologies like sqs ec problemsolving design debugging technical leadership inspire mentor teammates deliver software solutions interest mapping arcgis api plus must legally eligible united states cannot sponsor hb visas
177," This position requires the ability to obtain a US Security Clearance, for which the US Government requires US Citizenship.   Post Start  Must be proficient in C++ programming.  B. S.  in Computer Science/Computer Engineering or equivalent.   This position requires the ability to obtain a US Security Clearance, for which the US Government requires US Citizenship.   Post Start  Must be proficient in C++ programming.  B. S.  in Computer Science/Computer Engineering or equivalent.   Assists with the documentation and maintenance of architectures, requirements, algorithms, interfaces and designs for software systems.  Develops and maintains code and integrates software components into a fully functional software system.  Assists with test procedures and documenting test results to ensure software system requirements are met.  Gathers information to support software project management.  Documents deployed processes and tools and collect metrics.  Supports software research and development projects.  Troubleshoots basic software issues.  Works under close supervision.   ",position requires obtain us security clearance us government requires us citizenship post start must proficient c programming b computer sciencecomputer engineering position requires obtain us security clearance us government requires us citizenship post start must proficient c programming b computer sciencecomputer engineering assists documentation maintenance architectures algorithms interfaces designs software systems develops maintains code integrates software components fully functional software assists test procedures documenting test results software met gathers information support software project management documents deployed processes tools collect metrics supports software research development projects troubleshoots basic software issues works close supervision,position requires obtain us security clearance government citizenship post start must proficient c programming b computer sciencecomputer engineering assists documentation maintenance architectures algorithms interfaces designs software systems develops maintains code integrates components fully functional test procedures documenting results met gathers information support project management documents deployed processes tools collect metrics supports research development projects troubleshoots basic issues works close supervision
178,"    B. S.  or M. S.  in engineering, computer science or related field.  Strong understanding of data structures, algorithms and databases.  Demonstrated proficiency in C++, gdb debugging, and general software development skills ",b engineering computer science understanding data structures algorithms databases demonstrated proficiency c gdb debugging general software development,b engineering computer science understanding data structures algorithms databases demonstrated proficiency c gdb debugging general software development
179," 5+ years Full stack or back-end engineering experience, with strong systems fundamentals Experience with service oriented architecture Strong industry experience in architecture and development of scalable production quality backend systems.  Experience with JavaScript frameworks/libraries like React or Angular. js Strong communication skills Comfortable regularly working in team environments Experience architecting complex SaaS products Experience working with business stakeholders to understand business requirements and build thoughtful solutions    ",full stack backend engineering systems fundamentals service oriented architecture industry architecture development scalable production backend systems javascript frameworkslibraries like react angular js communication comfortable regularly team environments architecting complex saas products business stakeholders understand business build thoughtful solutions,full stack backend engineering systems fundamentals service oriented architecture industry development scalable production javascript frameworkslibraries like react angular js communication comfortable regularly team environments architecting complex saas products business stakeholders understand build thoughtful solutions
180,"  Mobile development Human-computer interaction Game agent development Agile development     U. S.  citizenship Proven proficiency in Java, C , C++, or other object-oriented languages with a solid background in designing, programming, and documenting software systems Game developers  Demonstrated ability leverage Unity for the development of training applications Web developers  Demonstrated ability to learn and apply modern web frameworks User interface developers  Demonstrated ability to build prototypes and iterate on designs Candidates should have demonstrated capability to work independently as well as effectively within a team environment ",mobile development humancomputer interaction game agent development agile development u citizenship proven proficiency java c c objectoriented languages solid background designing programming documenting software systems game developers demonstrated leverage unity development training applications web developers demonstrated learn apply modern web frameworks user interface developers demonstrated build prototypes iterate designs candidates demonstrated capability independently well effectively within team,mobile development humancomputer interaction game agent agile u citizenship proven proficiency java c objectoriented languages solid background designing programming documenting software systems developers demonstrated leverage unity training applications web learn apply modern frameworks user interface build prototypes iterate designs candidates capability independently well effectively within team
181,"     Zcash is on a mission to give everyone on Earth an open, secure, and inclusive financial system through the power of exotic math.  We're well-funded.  As precarious as the crypto markets may be, the company has a solid runway and we are working to diversify income streams.  We believe in self-care.  We have an open PTO policy, take the time you need when you need it.  Your life comes first.  Flexible work arrangementsâthere is an office in Denver if you prefer to work in person.  If you would like to move, we pay for relocation.  Code review and testing are concrete parts of our development culture.  Almost everything we do is open source.  ",zcash mission give everyone earth open secure inclusive financial power exotic math wellfunded precarious crypto markets may company solid runway diversify income streams believe selfcare open pto policy take time need need life comes first flexible arrangementsthere office denver prefer person would like move pay relocation code review testing concrete parts development culture almost everything open source,zcash mission give everyone earth open secure inclusive financial power exotic math wellfunded precarious crypto markets may company solid runway diversify income streams believe selfcare pto policy take time need life comes first flexible arrangementsthere office denver prefer person would like move pay relocation code review testing concrete parts development culture almost everything source
182,     5+ years of Node experience engineering cloud based platforms or other comparable experiences Experience with API and microservice design patterns Experience with Docker and how to structure Docker files Familiarity or experience working with AWS Experience with Mongo or similar NoSQL database Ability to write and maintain NPM packages for internal use ,node engineering cloud based platforms comparable experiences api microservice design patterns docker structure docker files familiarity aws mongo similar nosql database write maintain npm packages internal use,node engineering cloud based platforms comparable experiences api microservice design patterns docker structure files familiarity aws mongo similar nosql database write maintain npm packages internal use
183,"  Strong problem solving skills Expertise with Go, Python, or similar programming language Ability to communicate effectively across internal and external teams Bachelorâs degree or equivalent experience in computer science, engineering, or information technology 2+ years experience with software development  Design, implement, test and document functionality of the ExtraHop products Collaborate in an Agile environment with other multi-functional teams to deliver high-quality features on time Enhance the scalability, security, and workability of the product Create solutions for database memory issues, secure connections between appliances, data migrations, and configuration management for appliances Partner with the UI and Cloud teams to implement APIs that communicate between appliances, the public REST API, and the custom time series database Review merge requests and coach engineers to ensure high quality code Keep up-to-date with industry best practices for software development  ",problem solving expertise go python similar programming language communicate effectively across internal external teams bachelors degree computer science engineering information technology software development design implement test document functionality extrahop products collaborate agile multifunctional teams deliver highquality features time enhance scalability security workability product create solutions database memory issues secure connections appliances data migrations configuration management appliances partner ui cloud teams implement apis communicate appliances public rest api custom time series database review merge requests coach engineers code keep uptodate industry best practices software development,problem solving expertise go python similar programming language communicate effectively across internal external teams bachelors degree computer science engineering information technology software development design implement test document functionality extrahop products collaborate agile multifunctional deliver highquality features time enhance scalability security workability product create solutions database memory issues secure connections appliances data migrations configuration management partner ui cloud apis public rest api custom series review merge requests coach engineers code keep uptodate industry best practices
184,"     Exhibits uncompromising integrity Pays attention to detail Thinks critically about complex technical problems Can work independently, while also being an effective member of a team ",exhibits uncompromising integrity pays attention detail thinks critically complex technical problems independently also effective member team,exhibits uncompromising integrity pays attention detail thinks critically complex technical problems independently also effective member team
185,"  Develops strong partnerships across our organization Brings a positive, service-oriented approach to work Is driven by creating unique and efficient solutions for business challenges Can articulate thoughts clearly as well as listen to and considers othersâ ideas Is passionate about their contribution to Fossil Has a great time at work and encourages others to do the same   ",develops partnerships across organization brings positive serviceoriented approach driven creating unique efficient solutions business challenges articulate thoughts clearly well listen considers others ideas passionate contribution fossil great time encourages others,develops partnerships across organization brings positive serviceoriented approach driven creating unique efficient solutions business challenges articulate thoughts clearly well listen considers others ideas passionate contribution fossil great time encourages
186,"Strong system programming background with C/C++ for large enterprise class software.  Knowledge of data structures, algorithms and multi-threaded programming Understanding of OS internals.  Interest and familiarity in the following areas is a plus  Data-path on large and complex modules.  Distributed Systems, Clustering or HA Memory management, Virtualization or De-duplication Replication, QoS, Storage Protocols  iSCSI/SCSI, FC, NFS, CIFS .  Performance tuning and modeling Performance analysis tools e. g.  Oprofile, gprof.     ",programming background cc enterprise class software data structures algorithms multithreaded programming understanding os internals interest familiarity following areas plus datapath complex modules distributed systems clustering ha memory management virtualization deduplication replication qos storage protocols iscsiscsi fc nfs cifs performance tuning modeling performance analysis tools e g oprofile gprof,programming background cc enterprise class software data structures algorithms multithreaded understanding os internals interest familiarity following areas plus datapath complex modules distributed systems clustering ha memory management virtualization deduplication replication qos storage protocols iscsiscsi fc nfs cifs performance tuning modeling analysis tools e g oprofile gprof
187,"Strong system programming background with C/C++ for large enterprise class software.  Knowledge of data structures, algorithms and multi-threaded programming Understanding of OS internals.  Interest and familiarity in the following areas is a plus  Data-path on large and complex modules.  Distributed Systems, Clustering or HA Memory management, Virtualization or De-duplication Replication, QoS, Storage Protocols  iSCSI/SCSI, FC, NFS, CIFS .  Performance tuning and modeling Performance analysis tools e. g.  Oprofile, gprof.     ",programming background cc enterprise class software data structures algorithms multithreaded programming understanding os internals interest familiarity following areas plus datapath complex modules distributed systems clustering ha memory management virtualization deduplication replication qos storage protocols iscsiscsi fc nfs cifs performance tuning modeling performance analysis tools e g oprofile gprof,programming background cc enterprise class software data structures algorithms multithreaded understanding os internals interest familiarity following areas plus datapath complex modules distributed systems clustering ha memory management virtualization deduplication replication qos storage protocols iscsiscsi fc nfs cifs performance tuning modeling analysis tools e g oprofile gprof
188,"  Experience or understanding of software systems design tools and languages  Go Lang, Python, ES6, Node JS etc.   Experience with virtualization and containers  Docker, Kubernetes, etc.   is desirable.  Experience with public cloud  AWS, Azure, Google Cloud  is desirable.  Linux experience Good analytical and problem solving skills.  Understanding of design for software systems running on multiple platform types Understanding of basic testing, coding, and debugging procedures Good written and verbal communication skills; mastery in English and local language.  Typically 0-2 years experience  Codes and programs enhancements, updates, and changes for portions and subsystems of systems software.  This includes user interface development, building Kubernetes services, Go language development, software testing and test automation  with python  and other general cloud and virtualization technologies.  Assures software code is written securely and meets quality standards.  Executes established test plans and protocols for assigned portions of code; identifies, logs, and debugs assigned issues.  Develops understanding of and relationship with internal and outsourced development partners on software systems design and development.  Participates as a member of a scrum team of other software systems engineers and internal and outsourced development partners to develop reliable, cost effective and high quality solutions for low to moderately- complex products.   Bachelor's or Master's degree in Computer Science, Information Systems, or equivalent ",understanding software systems design tools languages go lang python es node js virtualization containers docker kubernetes desirable public cloud aws azure google cloud desirable linux good analytical problem solving understanding design software systems running multiple platform types understanding basic testing coding debugging procedures good written verbal communication mastery english local language typically codes programs enhancements updates changes portions subsystems systems software includes user interface development building kubernetes services go language development software testing test automation python general cloud virtualization technologies assures software code written securely meets standards executes established test plans protocols assigned portions code identifies logs debugs assigned issues develops understanding relationship internal outsourced development partners software systems design development participates member scrum team software systems engineers internal outsourced development partners develop reliable cost effective solutions low moderately complex products bachelors masters degree computer science information systems,understanding software systems design tools languages go lang python es node js virtualization containers docker kubernetes desirable public cloud aws azure google linux good analytical problem solving running multiple platform types basic testing coding debugging procedures written verbal communication mastery english local language typically codes programs enhancements updates changes portions subsystems includes user interface development building services test automation general technologies assures code securely meets standards executes established plans protocols assigned identifies logs debugs issues develops relationship internal outsourced partners participates member scrum team engineers develop reliable cost effective solutions low moderately complex products bachelors masters degree computer science information
189," Experience or understanding of software systems design tools and languages.  Good analytical and problem solving skills.  Understanding of design for software systems running on multiple platform types Understanding of basic testing, coding, and debugging procedures Good written and verbal communication skills; mastery in English and local language.  Codes and programs enhancements, updates, and changes for portions and subsystems of systems software, including operating systems, compliers, networking, utilities, databases, and Internet-related tools Executes established test plans and protocols for assigned portions of code; identifies, logs, and debugs assigned issues.  Develops understanding of and relationship with internal and outsourced development partners on software systems design and development.  Participates as a member of project team of other software systems engineers and internal and outsourced development partners to develop reliable, cost effective and high quality solutions for low to moderately- complex products.  Designs, develops, troubleshoots and debugs software programs for software enhancements and new products.  Develops software including operating systems, compilers, routers, networks, utilities, databases and Internet-related tools.  Determines hardware compatibility and/or influences hardware design.  Bachelor's or Master's degree in Computer Science, Information Systems, or equivalent Typically 0-2 years experience ",understanding software systems design tools languages good analytical problem solving understanding design software systems running multiple platform types understanding basic testing coding debugging procedures good written verbal communication mastery english local language codes programs enhancements updates changes portions subsystems systems software operating systems compliers networking utilities databases internetrelated tools executes established test plans protocols assigned portions code identifies logs debugs assigned issues develops understanding relationship internal outsourced development partners software systems design development participates member project team software systems engineers internal outsourced development partners develop reliable cost effective solutions low moderately complex products designs develops troubleshoots debugs software programs software enhancements products develops software operating systems compilers routers networks utilities databases internetrelated tools determines hardware compatibility andor influences hardware design bachelors masters degree computer science information systems typically,understanding software systems design tools languages good analytical problem solving running multiple platform types basic testing coding debugging procedures written verbal communication mastery english local language codes programs enhancements updates changes portions subsystems operating compliers networking utilities databases internetrelated executes established test plans protocols assigned code identifies logs debugs issues develops relationship internal outsourced development partners participates member project team engineers develop reliable cost effective solutions low moderately complex products designs troubleshoots compilers routers networks determines hardware compatibility andor influences bachelors masters degree computer science information typically
190,"  Experience or understanding of software systems design tools and languages.  Good analytical and problem solving skills Understanding of design for software systems running on multiple platform types Understanding of basic testing, coding, and debugging procedures Good written and verbal communication skills; mastery in English and local language  Code enhancements, updates, and changes for portions and subsystems of systems software, including operating systems, compliers, networking, utilities, databases, and Internet-related tools Execute established test plans and protocols for assigned portions of code; identifies, logs, and debugs assigned issues.  Develop understanding of and relationship with internal and outsourced development partners on software systems design and development.  Participate as a member of project team of other engineers and internal and outsourced development partners to develop reliable, cost effective and high quality solutions for low to moderately- complex products.   Must have graduated with a Bachelor's or Master's degree in Computer Science, Information Systems, or equivalent within a year from your start date Typically 0-2 yearsâ experience ",understanding software systems design tools languages good analytical problem solving understanding design software systems running multiple platform types understanding basic testing coding debugging procedures good written verbal communication mastery english local language code enhancements updates changes portions subsystems systems software operating systems compliers networking utilities databases internetrelated tools execute established test plans protocols assigned portions code identifies logs debugs assigned issues develop understanding relationship internal outsourced development partners software systems design development participate member project team engineers internal outsourced development partners develop reliable cost effective solutions low moderately complex products must graduated bachelors masters degree computer science information systems within year start date typically,understanding software systems design tools languages good analytical problem solving running multiple platform types basic testing coding debugging procedures written verbal communication mastery english local language code enhancements updates changes portions subsystems operating compliers networking utilities databases internetrelated execute established test plans protocols assigned identifies logs debugs issues develop relationship internal outsourced development partners participate member project team engineers reliable cost effective solutions low moderately complex products must graduated bachelors masters degree computer science information within year start date typically
